date,time,NO2,datetime,year,month
2020-04-06,13:00:00,5.78786,2020-04-06T13:00:00Z,2020,Apr
2020-04-06,14:00:00,5.54449,2020-04-06T14:00:00Z,2020,Apr
2020-04-06,15:00:00,7.83001,2020-04-06T15:00:00Z,2020,Apr
2020-04-06,16:00:00,6.90594,2020-04-06T16:00:00Z,2020,Apr
2020-04-06,17:00:00,7.58681,2020-04-06T17:00:00Z,2020,Apr
2020-04-06,18:00:00,8.36419,2020-04-06T18:00:00Z,2020,Apr
2020-04-06,19:00:00,11.86533,2020-04-06T19:00:00Z,2020,Apr
2020-04-06,20:00:00,15.41473,2020-04-06T20:00:00Z,2020,Apr
2020-04-06,21:00:00,28.59453,2020-04-06T21:00:00Z,2020,Apr
2020-04-06,22:00:00,23.43891,2020-04-06T22:00:00Z,2020,Apr
2020-04-06,23:00:00,22.66141,2020-04-06T23:00:00Z,2020,Apr
2020-04-06,24:00:00,19.88952,2020-04-07T00:00:00Z,2020,Apr
2020-04-07,01:00:00,25.60766,2020-04-07T01:00:00Z,2020,Apr
2020-04-07,02:00:00,25.21733,2020-04-07T02:00:00Z,2020,Apr
2020-04-07,03:00:00,30.95239,2020-04-07T03:00:00Z,2020,Apr
2020-04-07,04:00:00,25.93206,2020-04-07T04:00:00Z,2020,Apr
2020-04-07,05:00:00,26.51756,2020-04-07T05:00:00Z,2020,Apr
2020-04-07,06:00:00,30.95921,2020-04-07T06:00:00Z,2020,Apr
2020-04-07,07:00:00,39.37056,2020-04-07T07:00:00Z,2020,Apr
2020-04-07,08:00:00,42.69469,2020-04-07T08:00:00Z,2020,Apr
2020-04-07,09:00:00,27.06439,2020-04-07T09:00:00Z,2020,Apr
2020-04-07,10:00:00,14.18796,2020-04-07T10:00:00Z,2020,Apr
2020-04-07,11:00:00,8.97127,2020-04-07T11:00:00Z,2020,Apr
2020-04-07,12:00:00,7.26486,2020-04-07T12:00:00Z,2020,Apr
2020-04-07,13:00:00,8.82581,2020-04-07T13:00:00Z,2020,Apr
2020-04-07,14:00:00,11.74918,2020-04-07T14:00:00Z,2020,Apr
2020-04-07,15:00:00,9.11582,2020-04-07T15:00:00Z,2020,Apr
2020-04-07,16:00:00,8.48193,2020-04-07T16:00:00Z,2020,Apr
2020-04-07,17:00:00,9.99319,2020-04-07T17:00:00Z,2020,Apr
2020-04-07,18:00:00,11.60129,2020-04-07T18:00:00Z,2020,Apr
2020-04-07,19:00:00,14.67207,2020-04-07T19:00:00Z,2020,Apr
2020-04-07,20:00:00,28.56338,2020-04-07T20:00:00Z,2020,Apr
2020-04-07,21:00:00,39.23879,2020-04-07T21:00:00Z,2020,Apr
2020-04-07,22:00:00,39.0937,2020-04-07T22:00:00Z,2020,Apr
2020-04-07,23:00:00,46.16049,2020-04-07T23:00:00Z,2020,Apr
2020-04-07,24:00:00,34.46164,2020-04-08T00:00:00Z,2020,Apr
2020-04-08,01:00:00,20.84653,2020-04-08T01:00:00Z,2020,Apr
2020-04-08,02:00:00,31.79077,2020-04-08T02:00:00Z,2020,Apr
2020-04-08,03:00:00,21.20489,2020-04-08T03:00:00Z,2020,Apr
2020-04-08,04:00:00,23.69679,2020-04-08T04:00:00Z,2020,Apr
2020-04-08,05:00:00,32.49281,2020-04-08T05:00:00Z,2020,Apr
2020-04-08,06:00:00,32.00504,2020-04-08T06:00:00Z,2020,Apr
2020-04-08,07:00:00,56.46313,2020-04-08T07:00:00Z,2020,Apr
2020-04-08,08:00:00,59.34393,2020-04-08T08:00:00Z,2020,Apr
2020-04-08,09:00:00,51.12258,2020-04-08T09:00:00Z,2020,Apr
2020-04-08,10:00:00,38.99952,2020-04-08T10:00:00Z,2020,Apr
2020-04-08,11:00:00,18.32607,2020-04-08T11:00:00Z,2020,Apr
2020-04-08,12:00:00,14.41561,2020-04-08T12:00:00Z,2020,Apr
2020-04-08,13:00:00,17.25342,2020-04-08T13:00:00Z,2020,Apr
2020-04-08,14:00:00,7.72132,2020-04-08T14:00:00Z,2020,Apr
2020-04-08,15:00:00,4.88653,2020-04-08T15:00:00Z,2020,Apr
2020-04-08,16:00:00,5.22821,2020-04-08T16:00:00Z,2020,Apr
2020-04-08,17:00:00,7.08486,2020-04-08T17:00:00Z,2020,Apr
2020-04-08,18:00:00,7.76868,2020-04-08T18:00:00Z,2020,Apr
2020-04-08,19:00:00,12.16563,2020-04-08T19:00:00Z,2020,Apr
2020-04-08,20:00:00,13.58237,2020-04-08T20:00:00Z,2020,Apr
2020-04-08,21:00:00,15.24373,2020-04-08T21:00:00Z,2020,Apr
2020-04-08,22:00:00,12.80087,2020-04-08T22:00:00Z,2020,Apr
2020-04-08,23:00:00,15.7324,2020-04-08T23:00:00Z,2020,Apr
2020-04-08,24:00:00,14.55999,2020-04-09T00:00:00Z,2020,Apr
2020-04-09,01:00:00,11.5581,2020-04-09T01:00:00Z,2020,Apr
2020-04-09,02:00:00,14.56191,2020-04-09T02:00:00Z,2020,Apr
2020-04-09,03:00:00,11.41144,2020-04-09T03:00:00Z,2020,Apr
2020-04-09,04:00:00,9.30534,2020-04-09T04:00:00Z,2020,Apr
2020-04-09,05:00:00,12.97818,2020-04-09T05:00:00Z,2020,Apr
2020-04-09,06:00:00,21.64682,2020-04-09T06:00:00Z,2020,Apr
2020-04-09,07:00:00,24.29298,2020-04-09T07:00:00Z,2020,Apr
2020-04-09,08:00:00,19.39646,2020-04-09T08:00:00Z,2020,Apr
2020-04-09,09:00:00,10.38425,2020-04-09T09:00:00Z,2020,Apr
2020-04-09,10:00:00,13.32295,2020-04-09T10:00:00Z,2020,Apr
2020-04-09,11:00:00,13.81315,2020-04-09T11:00:00Z,2020,Apr
2020-04-09,12:00:00,14.20591,2020-04-09T12:00:00Z,2020,Apr
2020-04-09,13:00:00,31.35187,2020-04-09T13:00:00Z,2020,Apr
2020-04-09,14:00:00,13.32289,2020-04-09T14:00:00Z,2020,Apr
2020-04-09,15:00:00,14.98814,2020-04-09T15:00:00Z,2020,Apr
2020-04-09,16:00:00,14.44884,2020-04-09T16:00:00Z,2020,Apr
2020-04-09,17:00:00,12.34243,2020-04-09T17:00:00Z,2020,Apr
2020-04-09,18:00:00,15.96595,2020-04-09T18:00:00Z,2020,Apr
2020-04-09,19:00:00,15.62279,2020-04-09T19:00:00Z,2020,Apr
2020-04-09,20:00:00,17.14094,2020-04-09T20:00:00Z,2020,Apr
2020-04-09,21:00:00,25.95627,2020-04-09T21:00:00Z,2020,Apr
2020-04-09,22:00:00,25.66222,2020-04-09T22:00:00Z,2020,Apr
2020-04-09,23:00:00,19.09987,2020-04-09T23:00:00Z,2020,Apr
2020-04-09,24:00:00,8.86456,2020-04-10T00:00:00Z,2020,Apr
2020-04-10,01:00:00,7.06915,2020-04-10T01:00:00Z,2020,Apr
2020-04-10,02:00:00,8.70543,2020-04-10T02:00:00Z,2020,Apr
2020-04-10,03:00:00,6.52921,2020-04-10T03:00:00Z,2020,Apr
2020-04-10,04:00:00,6.08742,2020-04-10T04:00:00Z,2020,Apr
2020-04-10,05:00:00,8.7874,2020-04-10T05:00:00Z,2020,Apr
2020-04-10,06:00:00,9.72022,2020-04-10T06:00:00Z,2020,Apr
2020-04-10,07:00:00,14.04051,2020-04-10T07:00:00Z,2020,Apr
2020-04-10,08:00:00,20.57052,2020-04-10T08:00:00Z,2020,Apr
2020-04-10,09:00:00,22.63352,2020-04-10T09:00:00Z,2020,Apr
2020-04-10,10:00:00,18.01895,2020-04-10T10:00:00Z,2020,Apr
2020-04-10,11:00:00,14.04188,2020-04-10T11:00:00Z,2020,Apr
2020-04-10,12:00:00,12.86316,2020-04-10T12:00:00Z,2020,Apr
2020-04-10,13:00:00,11.29165,2020-04-10T13:00:00Z,2020,Apr
2020-04-10,14:00:00,10.26045,2020-04-10T14:00:00Z,2020,Apr
2020-04-10,15:00:00,8.88577,2020-04-10T15:00:00Z,2020,Apr
2020-04-10,16:00:00,9.1311,2020-04-10T16:00:00Z,2020,Apr
2020-04-10,17:00:00,9.42546,2020-04-10T17:00:00Z,2020,Apr
2020-04-10,18:00:00,11.83093,2020-04-10T18:00:00Z,2020,Apr
2020-04-10,19:00:00,16.05243,2020-04-10T19:00:00Z,2020,Apr
2020-04-10,20:00:00,26.41062,2020-04-10T20:00:00Z,2020,Apr
2020-04-10,21:00:00,30.14151,2020-04-10T21:00:00Z,2020,Apr
2020-04-10,22:00:00,16.9855,2020-04-10T22:00:00Z,2020,Apr
2020-04-10,23:00:00,11.29099,2020-04-10T23:00:00Z,2020,Apr
2020-04-10,24:00:00,14.48174,2020-04-11T00:00:00Z,2020,Apr
2020-04-11,01:00:00,12.53108,2020-04-11T01:00:00Z,2020,Apr
2020-04-11,02:00:00,13.31852,2020-04-11T02:00:00Z,2020,Apr
2020-04-11,03:00:00,12.646,2020-04-11T03:00:00Z,2020,Apr
2020-04-11,04:00:00,15.64772,2020-04-11T04:00:00Z,2020,Apr
2020-04-11,05:00:00,15.99222,2020-04-11T05:00:00Z,2020,Apr
2020-04-11,06:00:00,21.30652,2020-04-11T06:00:00Z,2020,Apr
2020-04-11,07:00:00,23.76701,2020-04-11T07:00:00Z,2020,Apr
2020-04-11,08:00:00,15.64827,2020-04-11T08:00:00Z,2020,Apr
2020-04-11,09:00:00,10.0385,2020-04-11T09:00:00Z,2020,Apr
2020-04-11,10:00:00,6.29859,2020-04-11T10:00:00Z,2020,Apr
2020-04-11,11:00:00,6.15087,2020-04-11T11:00:00Z,2020,Apr
2020-04-11,12:00:00,6.2001,2020-04-11T12:00:00Z,2020,Apr
2020-04-11,13:00:00,5.70811,2020-04-11T13:00:00Z,2020,Apr
2020-04-11,14:00:00,6.54471,2020-04-11T14:00:00Z,2020,Apr
2020-04-11,15:00:00,6.05264,2020-04-11T15:00:00Z,2020,Apr
2020-04-11,16:00:00,5.8066700000000004,2020-04-11T16:00:00Z,2020,Apr
2020-04-11,17:00:00,5.51144,2020-04-11T17:00:00Z,2020,Apr
2020-04-11,18:00:00,6.05246,2020-04-11T18:00:00Z,2020,Apr
2020-04-11,19:00:00,7.47939,2020-04-11T19:00:00Z,2020,Apr
2020-04-11,20:00:00,7.13486,2020-04-11T20:00:00Z,2020,Apr
2020-04-11,21:00:00,7.9223,2020-04-11T21:00:00Z,2020,Apr
2020-04-11,22:00:00,9.05413,2020-04-11T22:00:00Z,2020,Apr
2020-04-11,23:00:00,9.93986,2020-04-11T23:00:00Z,2020,Apr
2020-04-11,24:00:00,11.02253,2020-04-12T00:00:00Z,2020,Apr
2020-04-12,01:00:00,9.20698,2020-04-12T01:00:00Z,2020,Apr
2020-04-12,02:00:00,15.38878,2020-04-12T02:00:00Z,2020,Apr
2020-04-12,03:00:00,14.89552,2020-04-12T03:00:00Z,2020,Apr
2020-04-12,04:00:00,17.26303,2020-04-12T04:00:00Z,2020,Apr
2020-04-12,05:00:00,16.62195,2020-04-12T05:00:00Z,2020,Apr
2020-04-12,06:00:00,20.86431,2020-04-12T06:00:00Z,2020,Apr
2020-04-12,07:00:00,22.64051,2020-04-12T07:00:00Z,2020,Apr
2020-04-12,08:00:00,26.3908,2020-04-12T08:00:00Z,2020,Apr
2020-04-12,09:00:00,27.03283,2020-04-12T09:00:00Z,2020,Apr
2020-04-12,10:00:00,26.29267,2020-04-12T10:00:00Z,2020,Apr
2020-04-12,11:00:00,32.11364,2020-04-12T11:00:00Z,2020,Apr
2020-04-12,12:00:00,20.8157,2020-04-12T12:00:00Z,2020,Apr
2020-04-12,13:00:00,15.33942,2020-04-12T13:00:00Z,2020,Apr
2020-04-12,14:00:00,15.04375,2020-04-12T14:00:00Z,2020,Apr
2020-04-12,15:00:00,12.82414,2020-04-12T15:00:00Z,2020,Apr
2020-04-12,16:00:00,8.33568,2020-04-12T16:00:00Z,2020,Apr
2020-04-12,17:00:00,8.08892,2020-04-12T17:00:00Z,2020,Apr
2020-04-12,18:00:00,9.76577,2020-04-12T18:00:00Z,2020,Apr
2020-04-12,19:00:00,8.72993,2020-04-12T19:00:00Z,2020,Apr
2020-04-12,20:00:00,5.52407,2020-04-12T20:00:00Z,2020,Apr
2020-04-12,21:00:00,3.84716,2020-04-12T21:00:00Z,2020,Apr
2020-04-12,22:00:00,3.69915,2020-04-12T22:00:00Z,2020,Apr
2020-04-12,23:00:00,4.09369,2020-04-12T23:00:00Z,2020,Apr
2020-04-12,24:00:00,3.45249,2020-04-13T00:00:00Z,2020,Apr
2020-04-13,01:00:00,2.63667,2020-04-13T01:00:00Z,2020,Apr
2020-04-13,02:00:00,5.99833,2020-04-13T02:00:00Z,2020,Apr
2020-04-13,03:00:00,3.31228,2020-04-13T03:00:00Z,2020,Apr
2020-04-13,04:00:00,2.42241,2020-04-13T04:00:00Z,2020,Apr
2020-04-13,05:00:00,3.21337,2020-04-13T05:00:00Z,2020,Apr
2020-04-13,06:00:00,4.05384,2020-04-13T06:00:00Z,2020,Apr
2020-04-13,07:00:00,6.42688,2020-04-13T07:00:00Z,2020,Apr
2020-04-13,08:00:00,7.76175,2020-04-13T08:00:00Z,2020,Apr
2020-04-13,09:00:00,7.11934,2020-04-13T09:00:00Z,2020,Apr
2020-04-13,10:00:00,5.58679,2020-04-13T10:00:00Z,2020,Apr
2020-04-13,11:00:00,4.30152,2020-04-13T11:00:00Z,2020,Apr
2020-04-13,12:00:00,3.90605,2020-04-13T12:00:00Z,2020,Apr
2020-04-13,13:00:00,3.31264,2020-04-13T13:00:00Z,2020,Apr
2020-04-13,14:00:00,3.46093,2020-04-13T14:00:00Z,2020,Apr
2020-04-13,15:00:00,5.0431,2020-04-13T15:00:00Z,2020,Apr
2020-04-13,16:00:00,4.64748,2020-04-13T16:00:00Z,2020,Apr
2020-04-13,17:00:00,6.37778,2020-04-13T17:00:00Z,2020,Apr
2020-04-13,18:00:00,7.41579,2020-04-13T18:00:00Z,2020,Apr
2020-04-13,19:00:00,8.65151,2020-04-13T19:00:00Z,2020,Apr
2020-04-13,20:00:00,10.23339,2020-04-13T20:00:00Z,2020,Apr
2020-04-13,21:00:00,9.88733,2020-04-13T21:00:00Z,2020,Apr
2020-04-13,22:00:00,10.18393,2020-04-13T22:00:00Z,2020,Apr
2020-04-13,23:00:00,8.65141,2020-04-13T23:00:00Z,2020,Apr
2020-04-13,24:00:00,6.1796,2020-04-14T00:00:00Z,2020,Apr
2020-04-14,01:00:00,7.5981,2020-04-14T01:00:00Z,2020,Apr
2020-04-14,02:00:00,16.12117,2020-04-14T02:00:00Z,2020,Apr
2020-04-14,03:00:00,11.00078,2020-04-14T03:00:00Z,2020,Apr
2020-04-14,04:00:00,13.37953,2020-04-14T04:00:00Z,2020,Apr
2020-04-14,05:00:00,16.69953,2020-04-14T05:00:00Z,2020,Apr
2020-04-14,06:00:00,24.976,2020-04-14T06:00:00Z,2020,Apr
2020-04-14,07:00:00,41.97858,2020-04-14T07:00:00Z,2020,Apr
2020-04-14,08:00:00,40.78986,2020-04-14T08:00:00Z,2020,Apr
2020-04-14,09:00:00,16.70065,2020-04-14T09:00:00Z,2020,Apr
2020-04-14,10:00:00,11.44757,2020-04-14T10:00:00Z,2020,Apr
2020-04-14,11:00:00,10.95216,2020-04-14T11:00:00Z,2020,Apr
2020-04-14,12:00:00,9.96071,2020-04-14T12:00:00Z,2020,Apr
2020-04-14,13:00:00,9.66332,2020-04-14T13:00:00Z,2020,Apr
2020-04-14,14:00:00,9.31645,2020-04-14T14:00:00Z,2020,Apr
2020-04-14,15:00:00,8.57303,2020-04-14T15:00:00Z,2020,Apr
2020-04-14,16:00:00,10.70386,2020-04-14T16:00:00Z,2020,Apr
2020-04-14,17:00:00,11.99219,2020-04-14T17:00:00Z,2020,Apr
2020-04-14,18:00:00,12.38846,2020-04-14T18:00:00Z,2020,Apr
2020-04-14,19:00:00,13.72632,2020-04-14T19:00:00Z,2020,Apr
2020-04-14,20:00:00,19.62312,2020-04-14T20:00:00Z,2020,Apr
2020-04-14,21:00:00,23.28999,2020-04-14T21:00:00Z,2020,Apr
2020-04-14,22:00:00,23.0423,2020-04-14T22:00:00Z,2020,Apr
2020-04-14,23:00:00,28.14623,2020-04-14T23:00:00Z,2020,Apr
2020-04-14,24:00:00,22.19986,2020-04-15T00:00:00Z,2020,Apr
2020-04-15,01:00:00,23.04644,2020-04-15T01:00:00Z,2020,Apr
2020-04-15,02:00:00,46.88749,2020-04-15T02:00:00Z,2020,Apr
2020-04-15,03:00:00,34.12274,2020-04-15T03:00:00Z,2020,Apr
2020-04-15,04:00:00,32.38441,2020-04-15T04:00:00Z,2020,Apr
2020-04-15,05:00:00,37.00524,2020-04-15T05:00:00Z,2020,Apr
2020-04-15,06:00:00,43.46287,2020-04-15T06:00:00Z,2020,Apr
2020-04-15,07:00:00,55.14382,2020-04-15T07:00:00Z,2020,Apr
2020-04-15,08:00:00,54.24569,2020-04-15T08:00:00Z,2020,Apr
2020-04-15,09:00:00,42.61949,2020-04-15T09:00:00Z,2020,Apr
2020-04-15,10:00:00,26.12727,2020-04-15T10:00:00Z,2020,Apr
2020-04-15,11:00:00,18.22987,2020-04-15T11:00:00Z,2020,Apr
2020-04-15,12:00:00,13.7596,2020-04-15T12:00:00Z,2020,Apr
2020-04-15,13:00:00,19.27388,2020-04-15T13:00:00Z,2020,Apr
2020-04-15,14:00:00,14.35623,2020-04-15T14:00:00Z,2020,Apr
2020-04-15,15:00:00,10.23498,2020-04-15T15:00:00Z,2020,Apr
2020-04-15,16:00:00,12.11941,2020-04-15T16:00:00Z,2020,Apr
2020-04-15,17:00:00,11.57301,2020-04-15T17:00:00Z,2020,Apr
2020-04-15,18:00:00,11.72193,2020-04-15T18:00:00Z,2020,Apr
2020-04-15,19:00:00,16.63907,2020-04-15T19:00:00Z,2020,Apr
2020-04-15,20:00:00,24.13894,2020-04-15T20:00:00Z,2020,Apr
2020-04-15,21:00:00,46.68879,2020-04-15T21:00:00Z,2020,Apr
2020-04-15,22:00:00,38.9901,2020-04-15T22:00:00Z,2020,Apr
2020-04-15,23:00:00,31.49016,2020-04-15T23:00:00Z,2020,Apr
2020-04-15,24:00:00,32.38468,2020-04-16T00:00:00Z,2020,Apr
2020-04-16,01:00:00,24.09583,2020-04-16T01:00:00Z,2020,Apr
2020-04-16,02:00:00,30.4683,2020-04-16T02:00:00Z,2020,Apr
2020-04-16,03:00:00,21.95516,2020-04-16T03:00:00Z,2020,Apr
2020-04-16,04:00:00,30.11988,2020-04-16T04:00:00Z,2020,Apr
2020-04-16,05:00:00,28.02897,2020-04-16T05:00:00Z,2020,Apr
2020-04-16,06:00:00,34.60109,2020-04-16T06:00:00Z,2020,Apr
2020-04-16,07:00:00,43.31561,2020-04-16T07:00:00Z,2020,Apr
2020-04-16,08:00:00,32.06341,2020-04-16T08:00:00Z,2020,Apr
2020-04-16,09:00:00,22.15535,2020-04-16T09:00:00Z,2020,Apr
2020-04-16,10:00:00,30.42056,2020-04-16T10:00:00Z,2020,Apr
2020-04-16,11:00:00,25.98904,2020-04-16T11:00:00Z,2020,Apr
2020-04-16,12:00:00,19.26719,2020-04-16T12:00:00Z,2020,Apr
2020-04-16,13:00:00,13.74289,2020-04-16T13:00:00Z,2020,Apr
2020-04-16,14:00:00,16.72949,2020-04-16T14:00:00Z,2020,Apr
2020-04-16,15:00:00,13.24277,2020-04-16T15:00:00Z,2020,Apr
2020-04-16,16:00:00,14.93543,2020-04-16T16:00:00Z,2020,Apr
2020-04-16,17:00:00,22.5526,2020-04-16T17:00:00Z,2020,Apr
2020-04-16,18:00:00,23.89661,2020-04-16T18:00:00Z,2020,Apr
2020-04-16,19:00:00,24.89218,2020-04-16T19:00:00Z,2020,Apr
2020-04-16,20:00:00,19.86389,2020-04-16T20:00:00Z,2020,Apr
2020-04-16,21:00:00,22.50245,2020-04-16T21:00:00Z,2020,Apr
2020-04-16,22:00:00,21.8553,2020-04-16T22:00:00Z,2020,Apr
2020-04-16,23:00:00,16.67776,2020-04-16T23:00:00Z,2020,Apr
2020-04-16,24:00:00,16.42884,2020-04-17T00:00:00Z,2020,Apr
2020-04-17,01:00:00,13.77245,2020-04-17T01:00:00Z,2020,Apr
2020-04-17,02:00:00,15.50233,2020-04-17T02:00:00Z,2020,Apr
2020-04-17,03:00:00,21.20759,2020-04-17T03:00:00Z,2020,Apr
2020-04-17,04:00:00,19.46108,2020-04-17T04:00:00Z,2020,Apr
2020-04-17,05:00:00,9.18165,2020-04-17T05:00:00Z,2020,Apr
2020-04-17,06:00:00,12.07589,2020-04-17T06:00:00Z,2020,Apr
2020-04-17,07:00:00,25.10004,2020-04-17T07:00:00Z,2020,Apr
2020-04-17,08:00:00,15.16989,2020-04-17T08:00:00Z,2020,Apr
2020-04-17,09:00:00,11.72685,2020-04-17T09:00:00Z,2020,Apr
2020-04-17,10:00:00,12.2259,2020-04-17T10:00:00Z,2020,Apr
2020-04-17,11:00:00,15.26987,2020-04-17T11:00:00Z,2020,Apr
2020-04-17,12:00:00,16.96641,2020-04-17T12:00:00Z,2020,Apr
2020-04-17,13:00:00,11.07816,2020-04-17T13:00:00Z,2020,Apr
2020-04-17,14:00:00,8.13393,2020-04-17T14:00:00Z,2020,Apr
2020-04-17,15:00:00,8.73272,2020-04-17T15:00:00Z,2020,Apr
2020-04-17,16:00:00,10.77866,2020-04-17T16:00:00Z,2020,Apr
2020-04-17,17:00:00,9.38138,2020-04-17T17:00:00Z,2020,Apr
2020-04-17,18:00:00,9.83044,2020-04-17T18:00:00Z,2020,Apr
2020-04-17,19:00:00,9.13176,2020-04-17T19:00:00Z,2020,Apr
2020-04-17,20:00:00,11.62676,2020-04-17T20:00:00Z,2020,Apr
2020-04-17,21:00:00,13.67267,2020-04-17T21:00:00Z,2020,Apr
2020-04-17,22:00:00,11.72654,2020-04-17T22:00:00Z,2020,Apr
2020-04-17,23:00:00,8.83234,2020-04-17T23:00:00Z,2020,Apr
2020-04-17,24:00:00,9.73053,2020-04-18T00:00:00Z,2020,Apr
2020-04-18,01:00:00,10.40331,2020-04-18T01:00:00Z,2020,Apr
2020-04-18,02:00:00,11.20357,2020-04-18T02:00:00Z,2020,Apr
2020-04-18,03:00:00,5.70182,2020-04-18T03:00:00Z,2020,Apr
2020-04-18,04:00:00,3.65117,2020-04-18T04:00:00Z,2020,Apr
2020-04-18,05:00:00,3.50112,2020-04-18T05:00:00Z,2020,Apr
2020-04-18,06:00:00,4.90158,2020-04-18T06:00:00Z,2020,Apr
2020-04-18,07:00:00,5.05162,2020-04-18T07:00:00Z,2020,Apr
2020-04-18,08:00:00,6.20201,2020-04-18T08:00:00Z,2020,Apr
2020-04-18,09:00:00,7.20234,2020-04-18T09:00:00Z,2020,Apr
2020-04-18,10:00:00,7.60245,2020-04-18T10:00:00Z,2020,Apr
2020-04-18,11:00:00,13.3043,2020-04-18T11:00:00Z,2020,Apr
2020-04-18,12:00:00,16.75547,2020-04-18T12:00:00Z,2020,Apr
2020-04-18,13:00:00,12.05392,2020-04-18T13:00:00Z,2020,Apr
2020-04-18,14:00:00,10.25333,2020-04-18T14:00:00Z,2020,Apr
2020-04-18,15:00:00,9.30306,2020-04-18T15:00:00Z,2020,Apr
2020-04-18,16:00:00,9.95324,2020-04-18T16:00:00Z,2020,Apr
2020-04-18,17:00:00,12.50406,2020-04-18T17:00:00Z,2020,Apr
2020-04-18,18:00:00,13.25428,2020-04-18T18:00:00Z,2020,Apr
2020-04-18,19:00:00,15.05483,2020-04-18T19:00:00Z,2020,Apr
2020-04-18,20:00:00,17.50559,2020-04-18T20:00:00Z,2020,Apr
2020-04-18,21:00:00,21.05671,2020-04-18T21:00:00Z,2020,Apr
2020-04-18,22:00:00,16.40524,2020-04-18T22:00:00Z,2020,Apr
2020-04-18,23:00:00,14.40461,2020-04-18T23:00:00Z,2020,Apr
2020-04-18,24:00:00,11.10355,2020-04-19T00:00:00Z,2020,Apr
2020-04-19,01:00:00,8.62267,2020-04-19T01:00:00Z,2020,Apr
2020-04-19,02:00:00,13.50216,2020-04-19T02:00:00Z,2020,Apr
2020-04-19,03:00:00,11.78097,2020-04-19T03:00:00Z,2020,Apr
2020-04-19,04:00:00,12.73347,2020-04-19T04:00:00Z,2020,Apr
2020-04-19,05:00:00,13.98677,2020-04-19T05:00:00Z,2020,Apr
2020-04-19,06:00:00,14.13716,2020-04-19T06:00:00Z,2020,Apr
2020-04-19,07:00:00,13.03426,2020-04-19T07:00:00Z,2020,Apr
2020-04-19,08:00:00,10.22688,2020-04-19T08:00:00Z,2020,Apr
2020-04-19,09:00:00,7.41951,2020-04-19T09:00:00Z,2020,Apr
2020-04-19,10:00:00,8.6728,2020-04-19T10:00:00Z,2020,Apr
2020-04-19,11:00:00,10.02636,2020-04-19T11:00:00Z,2020,Apr
2020-04-19,12:00:00,9.47491,2020-04-19T12:00:00Z,2020,Apr
2020-04-19,13:00:00,7.31924,2020-04-19T13:00:00Z,2020,Apr
2020-04-19,14:00:00,5.91555,2020-04-19T14:00:00Z,2020,Apr
2020-04-19,15:00:00,5.91555,2020-04-19T15:00:00Z,2020,Apr
2020-04-19,16:00:00,6.21634,2020-04-19T16:00:00Z,2020,Apr
2020-04-19,17:00:00,5.71502,2020-04-19T17:00:00Z,2020,Apr
2020-04-19,18:00:00,5.96568,2020-04-19T18:00:00Z,2020,Apr
2020-04-19,19:00:00,11.53031,2020-04-19T19:00:00Z,2020,Apr
2020-04-19,20:00:00,16.54349,2020-04-19T20:00:00Z,2020,Apr
2020-04-19,21:00:00,15.69124,2020-04-19T21:00:00Z,2020,Apr
2020-04-19,22:00:00,19.35086,2020-04-19T22:00:00Z,2020,Apr
2020-04-19,23:00:00,11.43004,2020-04-19T23:00:00Z,2020,Apr
2020-04-19,24:00:00,8.97359,2020-04-20T00:00:00Z,2020,Apr
2020-04-20,01:00:00,7.63763,2020-04-20T01:00:00Z,2020,Apr
2020-04-20,02:00:00,11.72444,2020-04-20T02:00:00Z,2020,Apr
2020-04-20,03:00:00,10.95397,2020-04-20T03:00:00Z,2020,Apr
2020-04-20,04:00:00,11.35596,2020-04-20T04:00:00Z,2020,Apr
2020-04-20,05:00:00,15.07428,2020-04-20T05:00:00Z,2020,Apr
2020-04-20,06:00:00,17.78761,2020-04-20T06:00:00Z,2020,Apr
2020-04-20,07:00:00,19.4959,2020-04-20T07:00:00Z,2020,Apr
2020-04-20,08:00:00,19.84754,2020-04-20T08:00:00Z,2020,Apr
2020-04-20,09:00:00,19.89773,2020-04-20T09:00:00Z,2020,Apr
2020-04-20,10:00:00,18.59125,2020-04-20T10:00:00Z,2020,Apr
2020-04-20,11:00:00,13.26515,2020-04-20T11:00:00Z,2020,Apr
2020-04-20,12:00:00,10.14989,2020-04-20T12:00:00Z,2020,Apr
2020-04-20,13:00:00,10.60211,2020-04-20T13:00:00Z,2020,Apr
2020-04-20,14:00:00,12.36074,2020-04-20T14:00:00Z,2020,Apr
2020-04-20,15:00:00,11.55681,2020-04-20T15:00:00Z,2020,Apr
2020-04-20,16:00:00,12.91348,2020-04-20T16:00:00Z,2020,Apr
2020-04-20,17:00:00,11.35587,2020-04-20T17:00:00Z,2020,Apr
2020-04-20,18:00:00,13.21505,2020-04-20T18:00:00Z,2020,Apr
2020-04-20,19:00:00,17.2349,2020-04-20T19:00:00Z,2020,Apr
2020-04-20,20:00:00,17.9384,2020-04-20T20:00:00Z,2020,Apr
2020-04-20,21:00:00,18.44087,2020-04-20T21:00:00Z,2020,Apr
2020-04-20,22:00:00,7.23566,2020-04-20T22:00:00Z,2020,Apr
2020-04-20,23:00:00,7.13516,2020-04-20T23:00:00Z,2020,Apr
2020-04-20,24:00:00,6.53219,2020-04-21T00:00:00Z,2020,Apr
2020-04-21,01:00:00,5.43925,2020-04-21T01:00:00Z,2020,Apr
